START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,RIDER_GENDER,TIME_OF_DAY,AREA_SAFETY_SCORE,PICKUP_AREA,DROPOFF_AREA,INCIDENT_REPORT,RIDE_TYPE
2023-01-21 08:00:00,2023-01-21 08:30:00,Business,Location_B,Location_B,22.38,Customer Visit,Female,Morning,9.663467359644441,Suburbs,Downtown,Yes,Shared
2023-01-21 09:00:00,2023-01-21 09:30:00,Personal,Location_A,Location_C,17.13,Meal/Entertainment,Male,Morning,1.5566218003171248,Downtown,City Outskirts,No,Shared
2023-01-21 10:00:00,2023-01-21 10:30:00,Business,Location_B,Location_C,21.73,Meal/Entertainment,Male,Night,4.698986058192649,Downtown,Suburbs,No,Solo
2023-01-21 11:00:00,2023-01-21 11:30:00,Business,Location_A,Location_D,10.18,Meal/Entertainment,Female,Evening,1.346222305660012,Downtown,Suburbs,No,Shared
2023-01-21 12:00:00,2023-01-21 12:30:00,Personal,Location_B,Location_A,18.04,Customer Visit,Female,Evening,3.500888184171961,Downtown,Downtown,No,Solo
2023-01-21 13:00:00,2023-01-21 13:30:00,Business,Location_A,Location_D,9.82,Errand/Supplies,Male,Afternoon,5.533439509423958,City Outskirts,City Outskirts,No,Solo
2023-01-21 14:00:00,2023-01-21 14:30:00,Business,Location_C,Location_A,13.66,Customer Visit,Male,Night,5.685662539684866,Suburbs,Downtown,No,Shared
2023-01-21 15:00:00,2023-01-21 15:30:00,Personal,Location_B,Location_B,2.12,Customer Visit,Female,Afternoon,5.7747779265122094,Downtown,Suburbs,Yes,Shared
2023-01-21 16:00:00,2023-01-21 16:30:00,Personal,Location_A,Location_D,10.48,Meal/Entertainment,Female,Night,6.781769708190119,Downtown,Suburbs,Yes,Shared
2023-01-21 17:00:00,2023-01-21 17:30:00,Business,Location_B,Location_C,12.8,Customer Visit,Female,Evening,5.783821370421881,Downtown,Downtown,Yes,Solo
2023-01-21 18:00:00,2023-01-21 18:30:00,Personal,Location_D,Location_D,14.01,Meeting,Female,Evening,8.890333465524744,Downtown,Downtown,No,Solo
2023-01-21 19:00:00,2023-01-21 19:30:00,Business,Location_C,Location_B,1.8,Customer Visit,Female,Morning,9.255079219494148,Downtown,City Outskirts,No,Solo
2023-01-21 20:00:00,2023-01-21 20:30:00,Business,Location_A,Location_A,1.5,Customer Visit,Male,Afternoon,1.5629573752563706,Suburbs,Suburbs,No,Solo
2023-01-21 21:00:00,2023-01-21 21:30:00,Business,Location_B,Location_C,6.6,Airport,Female,Afternoon,3.653640459364298,City Outskirts,Suburbs,No,Solo
2023-01-21 22:00:00,2023-01-21 22:30:00,Business,Location_D,Location_C,22.7,Airport,Female,Morning,3.1022596889522887,City Outskirts,Suburbs,Yes,Solo
2023-01-21 23:00:00,2023-01-21 23:30:00,Personal,Location_B,Location_A,5.06,Errand/Supplies,Female,Morning,9.94168195806584,Suburbs,City Outskirts,No,Solo
2023-01-22 00:00:00,2023-01-22 00:30:00,Personal,Location_A,Location_D,14.6,Meeting,Male,Evening,7.0686772513382365,City Outskirts,Suburbs,No,Solo
2023-01-22 01:00:00,2023-01-22 01:30:00,Business,Location_B,Location_D,4.93,Airport,Female,Afternoon,6.224018234287691,City Outskirts,Suburbs,Yes,Shared
2023-01-22 02:00:00,2023-01-22 02:30:00,Personal,Location_C,Location_B,4.61,Meeting,Male,Morning,8.663414936113266,City Outskirts,Downtown,Yes,Solo
2023-01-22 03:00:00,2023-01-22 03:30:00,Business,Location_D,Location_B,24.35,Customer Visit,Male,Evening,8.658823115267195,Downtown,Downtown,No,Solo
2023-01-22 04:00:00,2023-01-22 04:30:00,Business,Location_B,Location_A,17.74,Meal/Entertainment,Male,Afternoon,6.587199583604605,City Outskirts,City Outskirts,Yes,Solo
2023-01-22 05:00:00,2023-01-22 05:30:00,Personal,Location_A,Location_A,2.39,Errand/Supplies,Male,Afternoon,8.389620203860552,City Outskirts,Downtown,No,Shared
2023-01-22 06:00:00,2023-01-22 06:30:00,Personal,Location_D,Location_A,5.78,Meal/Entertainment,Female,Night,5.474450585951605,City Outskirts,City Outskirts,No,Shared
2023-01-22 07:00:00,2023-01-22 07:30:00,Personal,Location_B,Location_C,17.82,Errand/Supplies,Female,Evening,3.7224454069121684,Downtown,Suburbs,Yes,Solo
2023-01-22 08:00:00,2023-01-22 08:30:00,Personal,Location_B,Location_D,19.22,Airport,Male,Morning,6.682173615906588,Downtown,City Outskirts,Yes,Solo
2023-01-22 09:00:00,2023-01-22 09:30:00,Business,Location_C,Location_D,19.57,Meal/Entertainment,Male,Evening,4.517381894320817,City Outskirts,Downtown,Yes,Solo
2023-01-22 10:00:00,2023-01-22 10:30:00,Business,Location_B,Location_A,24.51,Errand/Supplies,Female,Afternoon,8.231448924579714,Suburbs,Suburbs,No,Shared
2023-01-22 11:00:00,2023-01-22 11:30:00,Personal,Location_D,Location_B,8.61,Customer Visit,Female,Afternoon,9.687372053007218,City Outskirts,Suburbs,No,Solo
2023-01-22 12:00:00,2023-01-22 12:30:00,Business,Location_C,Location_A,18.4,Errand/Supplies,Male,Evening,1.6951044428470188,City Outskirts,Suburbs,Yes,Solo
2023-01-22 13:00:00,2023-01-22 13:30:00,Business,Location_D,Location_D,18.92,Errand/Supplies,Female,Night,6.263855959021975,City Outskirts,City Outskirts,Yes,Solo
2023-01-22 14:00:00,2023-01-22 14:30:00,Personal,Location_D,Location_C,11.94,Customer Visit,Female,Evening,6.560326116920221,Suburbs,Suburbs,No,Solo
2023-01-22 15:00:00,2023-01-22 15:30:00,Business,Location_C,Location_A,23.63,Airport,Female,Evening,4.5394650429684855,City Outskirts,Suburbs,No,Solo
2023-01-22 16:00:00,2023-01-22 16:30:00,Business,Location_C,Location_D,13.52,Errand/Supplies,Male,Morning,2.622977365876368,Downtown,City Outskirts,Yes,Solo
2023-01-22 17:00:00,2023-01-22 17:30:00,Personal,Location_B,Location_A,5.13,Airport,Female,Afternoon,9.094303995967373,City Outskirts,Downtown,Yes,Solo
2023-01-22 18:00:00,2023-01-22 18:30:00,Personal,Location_C,Location_D,7.29,Meeting,Female,Morning,8.849637781895762,City Outskirts,Suburbs,No,Solo
2023-01-22 19:00:00,2023-01-22 19:30:00,Personal,Location_C,Location_C,3.36,Meal/Entertainment,Male,Afternoon,3.505166462960141,City Outskirts,Suburbs,Yes,Solo
2023-01-22 20:00:00,2023-01-22 20:30:00,Personal,Location_D,Location_C,22.2,Meal/Entertainment,Female,Evening,5.966056321313003,Downtown,City Outskirts,No,Solo
2023-01-22 21:00:00,2023-01-22 21:30:00,Business,Location_A,Location_C,17.49,Meeting,Male,Afternoon,4.316569259026293,City Outskirts,Downtown,No,Solo
2023-01-22 22:00:00,2023-01-22 22:30:00,Business,Location_D,Location_B,15.24,Meeting,Female,Night,1.9419133097013077,Suburbs,City Outskirts,No,Shared
2023-01-22 23:00:00,2023-01-22 23:30:00,Personal,Location_B,Location_A,18.09,Errand/Supplies,Female,Morning,7.863012258557429,Suburbs,Downtown,No,Shared
2023-01-23 00:00:00,2023-01-23 00:30:00,Business,Location_B,Location_B,6.08,Airport,Female,Night,5.9852311914739005,City Outskirts,Downtown,No,Shared
2023-01-23 01:00:00,2023-01-23 01:30:00,Business,Location_C,Location_D,7.26,Meal/Entertainment,Male,Afternoon,4.040719304407972,Downtown,Suburbs,Yes,Shared
2023-01-23 02:00:00,2023-01-23 02:30:00,Personal,Location_C,Location_B,19.95,Errand/Supplies,Male,Evening,9.19478671826225,Suburbs,Downtown,No,Shared
2023-01-23 03:00:00,2023-01-23 03:30:00,Personal,Location_D,Location_D,23.85,Meeting,Male,Afternoon,7.3885663909425805,Downtown,Suburbs,No,Solo
2023-01-23 04:00:00,2023-01-23 04:30:00,Personal,Location_A,Location_B,20.38,Meeting,Male,Afternoon,7.9645562073216825,Suburbs,City Outskirts,Yes,Solo
2023-01-23 05:00:00,2023-01-23 05:30:00,Business,Location_A,Location_C,9.02,Customer Visit,Female,Night,5.751993035162391,City Outskirts,Suburbs,No,Solo
2023-01-23 06:00:00,2023-01-23 06:30:00,Personal,Location_A,Location_D,3.62,Errand/Supplies,Male,Night,5.681754553338614,City Outskirts,City Outskirts,Yes,Shared
2023-01-23 07:00:00,2023-01-23 07:30:00,Business,Location_D,Location_C,18.73,Errand/Supplies,Male,Night,5.629187131620133,Downtown,Suburbs,Yes,Shared
2023-01-23 08:00:00,2023-01-23 08:30:00,Personal,Location_D,Location_D,3.4,Airport,Female,Evening,6.352430699599283,City Outskirts,City Outskirts,No,Shared
2023-01-23 09:00:00,2023-01-23 09:30:00,Personal,Location_A,Location_A,10.96,Customer Visit,Female,Evening,2.632879569582805,Suburbs,City Outskirts,No,Solo
2023-01-23 10:00:00,2023-01-23 10:30:00,Personal,Location_A,Location_C,13.35,Airport,Male,Night,1.1494603507180714,Downtown,Suburbs,No,Shared
2023-01-23 11:00:00,2023-01-23 11:30:00,Business,Location_A,Location_B,11.85,Airport,Female,Afternoon,4.9445991216747665,Downtown,City Outskirts,Yes,Shared
2023-01-23 12:00:00,2023-01-23 12:30:00,Personal,Location_A,Location_A,8.87,Meal/Entertainment,Male,Night,9.075336116303847,Suburbs,Suburbs,Yes,Solo
2023-01-23 13:00:00,2023-01-23 13:30:00,Personal,Location_A,Location_A,4.35,Errand/Supplies,Female,Morning,3.5365006047883156,Downtown,Downtown,No,Shared
2023-01-23 14:00:00,2023-01-23 14:30:00,Personal,Location_D,Location_A,12.53,Errand/Supplies,Female,Afternoon,4.501297418154529,City Outskirts,Suburbs,No,Solo
2023-01-23 15:00:00,2023-01-23 15:30:00,Business,Location_C,Location_D,17.39,Meeting,Male,Afternoon,6.524170237310653,Suburbs,City Outskirts,No,Shared
2023-01-23 16:00:00,2023-01-23 16:30:00,Business,Location_B,Location_A,5.9,Errand/Supplies,Male,Night,8.919810458299473,Suburbs,Downtown,No,Solo
2023-01-23 17:00:00,2023-01-23 17:30:00,Personal,Location_A,Location_D,18.08,Airport,Male,Afternoon,8.736181850074733,City Outskirts,Suburbs,Yes,Solo
2023-01-23 18:00:00,2023-01-23 18:30:00,Personal,Location_D,Location_B,16.83,Meeting,Male,Morning,3.3077989081662555,City Outskirts,City Outskirts,Yes,Solo
2023-01-23 19:00:00,2023-01-23 19:30:00,Business,Location_C,Location_A,13.23,Errand/Supplies,Female,Evening,4.077848612808908,City Outskirts,City Outskirts,Yes,Solo
2023-01-23 20:00:00,2023-01-23 20:30:00,Business,Location_D,Location_B,12.25,Airport,Female,Evening,3.5087487762497873,Downtown,Downtown,No,Solo
2023-01-23 21:00:00,2023-01-23 21:30:00,Personal,Location_C,Location_C,18.46,Airport,Female,Night,1.7470210078575183,City Outskirts,City Outskirts,Yes,Solo
2023-01-23 22:00:00,2023-01-23 22:30:00,Business,Location_A,Location_C,10.75,Meeting,Female,Night,8.418004732478419,Downtown,City Outskirts,Yes,Shared
2023-01-23 23:00:00,2023-01-23 23:30:00,Business,Location_B,Location_A,11.98,Meeting,Female,Night,3.571518017076052,City Outskirts,Downtown,Yes,Shared
2023-01-24 00:00:00,2023-01-24 00:30:00,Personal,Location_C,Location_D,2.25,Airport,Male,Morning,4.849871647161665,Downtown,Suburbs,Yes,Solo
2023-01-24 01:00:00,2023-01-24 01:30:00,Personal,Location_D,Location_D,14.3,Meeting,Male,Afternoon,4.549391626013839,City Outskirts,Suburbs,No,Solo
2023-01-24 02:00:00,2023-01-24 02:30:00,Personal,Location_D,Location_B,6.84,Meal/Entertainment,Female,Morning,2.50671040081093,Downtown,City Outskirts,No,Shared
2023-01-24 03:00:00,2023-01-24 03:30:00,Personal,Location_C,Location_C,24.56,Airport,Female,Morning,4.622658477688116,Suburbs,Downtown,No,Solo
2023-01-24 04:00:00,2023-01-24 04:30:00,Business,Location_B,Location_D,8.97,Meal/Entertainment,Male,Night,3.067967432227346,City Outskirts,Downtown,Yes,Shared
2023-01-24 05:00:00,2023-01-24 05:30:00,Personal,Location_D,Location_D,5.6,Customer Visit,Female,Morning,6.65083449128355,Downtown,Suburbs,No,Solo
2023-01-24 06:00:00,2023-01-24 06:30:00,Business,Location_C,Location_D,5.69,Airport,Male,Night,8.688728416388217,Suburbs,City Outskirts,No,Solo
2023-01-24 07:00:00,2023-01-24 07:30:00,Personal,Location_D,Location_A,8.11,Meal/Entertainment,Female,Afternoon,5.609094072423115,Downtown,Downtown,Yes,Shared
2023-01-24 08:00:00,2023-01-24 08:30:00,Personal,Location_B,Location_C,1.56,Errand/Supplies,Male,Evening,7.293400382946216,Downtown,Downtown,No,Solo
2023-01-24 09:00:00,2023-01-24 09:30:00,Business,Location_B,Location_A,20.96,Airport,Female,Morning,6.870221501831117,Suburbs,City Outskirts,No,Solo
2023-01-24 10:00:00,2023-01-24 10:30:00,Personal,Location_C,Location_C,11.11,Customer Visit,Female,Morning,3.496376391353613,Suburbs,Suburbs,No,Solo
2023-01-24 11:00:00,2023-01-24 11:30:00,Business,Location_A,Location_A,17.73,Customer Visit,Male,Night,9.26618812994559,Downtown,City Outskirts,Yes,Shared
2023-01-24 12:00:00,2023-01-24 12:30:00,Personal,Location_C,Location_A,12.23,Customer Visit,Male,Night,9.620690553680317,Downtown,Suburbs,Yes,Shared
2023-01-24 13:00:00,2023-01-24 13:30:00,Personal,Location_A,Location_D,6.85,Meeting,Female,Night,8.869179479597186,City Outskirts,Downtown,Yes,Solo
2023-01-24 14:00:00,2023-01-24 14:30:00,Business,Location_C,Location_D,24.05,Customer Visit,Female,Afternoon,9.762651564969572,Downtown,Downtown,No,Shared
2023-01-24 15:00:00,2023-01-24 15:30:00,Business,Location_D,Location_C,24.61,Customer Visit,Female,Night,8.600089678668326,City Outskirts,Suburbs,No,Solo
2023-01-24 16:00:00,2023-01-24 16:30:00,Personal,Location_B,Location_B,22.53,Meeting,Male,Evening,8.821944570583572,City Outskirts,Downtown,No,Solo
2023-01-24 17:00:00,2023-01-24 17:30:00,Personal,Location_D,Location_B,17.95,Customer Visit,Female,Evening,7.74609424692866,City Outskirts,Suburbs,No,Solo
2023-01-24 18:00:00,2023-01-24 18:30:00,Personal,Location_C,Location_A,15.36,Customer Visit,Female,Evening,6.070585295480855,City Outskirts,Suburbs,Yes,Shared
2023-01-24 19:00:00,2023-01-24 19:30:00,Business,Location_B,Location_D,24.63,Meeting,Female,Morning,3.3915781643572376,Downtown,City Outskirts,Yes,Shared
2023-01-24 20:00:00,2023-01-24 20:30:00,Personal,Location_B,Location_A,3.21,Customer Visit,Male,Morning,7.9576093265805685,Downtown,Downtown,Yes,Solo
2023-01-24 21:00:00,2023-01-24 21:30:00,Personal,Location_D,Location_B,2.64,Errand/Supplies,Male,Afternoon,9.329815236714422,Suburbs,City Outskirts,Yes,Solo
2023-01-24 22:00:00,2023-01-24 22:30:00,Business,Location_C,Location_B,18.46,Meal/Entertainment,Female,Night,2.167647729752974,City Outskirts,Suburbs,Yes,Shared
2023-01-24 23:00:00,2023-01-24 23:30:00,Personal,Location_C,Location_D,3.64,Customer Visit,Male,Morning,6.085657891444478,Downtown,Downtown,Yes,Solo
2023-01-25 00:00:00,2023-01-25 00:30:00,Business,Location_C,Location_B,15.38,Errand/Supplies,Female,Evening,2.278967557221658,Suburbs,Suburbs,No,Shared
2023-01-25 01:00:00,2023-01-25 01:30:00,Business,Location_A,Location_D,2.89,Customer Visit,Male,Evening,7.209934629240048,Suburbs,Downtown,No,Shared
2023-01-25 02:00:00,2023-01-25 02:30:00,Personal,Location_A,Location_A,22.63,Meeting,Female,Evening,7.534097322971299,Downtown,Suburbs,No,Solo
2023-01-25 03:00:00,2023-01-25 03:30:00,Personal,Location_B,Location_C,15.76,Errand/Supplies,Male,Evening,2.497202022257406,City Outskirts,City Outskirts,No,Shared
2023-01-25 04:00:00,2023-01-25 04:30:00,Business,Location_A,Location_B,16.02,Airport,Male,Evening,4.694193405870889,City Outskirts,Downtown,No,Solo
2023-01-25 05:00:00,2023-01-25 05:30:00,Personal,Location_C,Location_A,13.0,Meeting,Female,Afternoon,2.7912481799865523,City Outskirts,Downtown,No,Shared
2023-01-25 06:00:00,2023-01-25 06:30:00,Personal,Location_A,Location_C,1.71,Meal/Entertainment,Female,Night,5.229585208479169,Suburbs,Suburbs,No,Shared
2023-01-25 07:00:00,2023-01-25 07:30:00,Personal,Location_B,Location_A,18.96,Customer Visit,Female,Night,4.231343315809067,Downtown,Downtown,Yes,Solo
2023-01-25 08:00:00,2023-01-25 08:30:00,Business,Location_D,Location_C,4.68,Errand/Supplies,Male,Morning,9.174374867764445,Downtown,City Outskirts,Yes,Solo
2023-01-25 09:00:00,2023-01-25 09:30:00,Business,Location_C,Location_D,15.2,Customer Visit,Female,Evening,5.924002993181455,Downtown,City Outskirts,Yes,Solo
2023-01-25 10:00:00,2023-01-25 10:30:00,Business,Location_A,Location_B,3.13,Meal/Entertainment,Male,Evening,8.154913807055738,Suburbs,City Outskirts,No,Shared
2023-01-25 11:00:00,2023-01-25 11:30:00,Business,Location_D,Location_A,17.02,Customer Visit,Female,Night,9.046386912098805,City Outskirts,Suburbs,No,Solo
2023-01-25 12:00:00,2023-01-25 12:30:00,Business,Location_B,Location_A,14.6,Meeting,Male,Afternoon,8.01389798695065,City Outskirts,Suburbs,No,Shared
2023-01-25 13:00:00,2023-01-25 13:30:00,Business,Location_D,Location_B,20.24,Meal/Entertainment,Male,Night,6.762113506249721,Suburbs,City Outskirts,Yes,Shared
2023-01-25 14:00:00,2023-01-25 14:30:00,Business,Location_A,Location_B,3.56,Meal/Entertainment,Male,Night,4.4206252078865,Downtown,City Outskirts,No,Solo
2023-01-25 15:00:00,2023-01-25 15:30:00,Business,Location_A,Location_B,11.04,Meeting,Male,Evening,2.1668583939313004,Suburbs,Suburbs,Yes,Shared
2023-01-25 16:00:00,2023-01-25 16:30:00,Business,Location_C,Location_A,21.46,Airport,Male,Afternoon,6.464627083381293,City Outskirts,Downtown,No,Shared
2023-01-25 17:00:00,2023-01-25 17:30:00,Business,Location_C,Location_B,15.33,Meeting,Female,Afternoon,8.720006751149905,Suburbs,Suburbs,No,Shared
2023-01-25 18:00:00,2023-01-25 18:30:00,Business,Location_D,Location_B,4.58,Errand/Supplies,Male,Afternoon,4.2551960248034435,Suburbs,Suburbs,No,Solo
2023-01-25 19:00:00,2023-01-25 19:30:00,Personal,Location_A,Location_C,15.45,Meal/Entertainment,Female,Night,7.7597443456533615,City Outskirts,Downtown,No,Solo
2023-01-25 20:00:00,2023-01-25 20:30:00,Business,Location_D,Location_B,17.52,Meeting,Female,Afternoon,5.165460163837828,Downtown,City Outskirts,Yes,Shared
2023-01-25 21:00:00,2023-01-25 21:30:00,Business,Location_B,Location_A,18.23,Airport,Male,Afternoon,9.680498526522808,Downtown,City Outskirts,No,Shared
2023-01-25 22:00:00,2023-01-25 22:30:00,Personal,Location_B,Location_A,3.82,Meeting,Female,Morning,2.082966131982813,Downtown,Downtown,No,Shared
2023-01-25 23:00:00,2023-01-25 23:30:00,Business,Location_C,Location_A,21.61,Meal/Entertainment,Female,Morning,9.875437990485466,Suburbs,Downtown,No,Shared
2023-01-26 00:00:00,2023-01-26 00:30:00,Business,Location_D,Location_C,12.48,Meal/Entertainment,Female,Evening,5.662570307053444,City Outskirts,City Outskirts,No,Shared
2023-01-26 01:00:00,2023-01-26 01:30:00,Business,Location_C,Location_D,12.13,Meal/Entertainment,Male,Morning,2.7641166173796825,Suburbs,Suburbs,No,Solo
2023-01-26 02:00:00,2023-01-26 02:30:00,Personal,Location_B,Location_C,19.65,Meal/Entertainment,Male,Evening,8.321306975551934,Suburbs,Downtown,Yes,Solo
2023-01-26 03:00:00,2023-01-26 03:30:00,Business,Location_A,Location_D,14.78,Meeting,Female,Morning,5.608011491752416,Suburbs,City Outskirts,Yes,Shared
2023-01-26 04:00:00,2023-01-26 04:30:00,Business,Location_B,Location_B,13.44,Errand/Supplies,Male,Morning,5.8771865715212,Downtown,Suburbs,No,Shared
2023-01-26 05:00:00,2023-01-26 05:30:00,Personal,Location_D,Location_C,16.78,Meeting,Female,Afternoon,9.454479164665209,Downtown,City Outskirts,Yes,Shared
2023-01-26 06:00:00,2023-01-26 06:30:00,Personal,Location_C,Location_D,24.7,Errand/Supplies,Male,Morning,1.7337624972316492,Downtown,Downtown,Yes,Shared
2023-01-26 07:00:00,2023-01-26 07:30:00,Business,Location_B,Location_B,21.54,Customer Visit,Male,Evening,2.9666833474313266,Downtown,Downtown,Yes,Shared
2023-01-26 08:00:00,2023-01-26 08:30:00,Business,Location_B,Location_D,10.5,Customer Visit,Female,Evening,7.475129631969411,City Outskirts,City Outskirts,No,Shared
2023-01-26 09:00:00,2023-01-26 09:30:00,Business,Location_A,Location_D,9.89,Meal/Entertainment,Female,Evening,8.17937510159038,City Outskirts,Downtown,No,Shared
2023-01-26 10:00:00,2023-01-26 10:30:00,Personal,Location_D,Location_B,16.29,Airport,Female,Evening,8.543472009035408,City Outskirts,Downtown,No,Solo
2023-01-26 11:00:00,2023-01-26 11:30:00,Business,Location_D,Location_D,15.14,Meeting,Female,Evening,6.619505047466561,Downtown,City Outskirts,No,Shared
2023-01-26 12:00:00,2023-01-26 12:30:00,Business,Location_A,Location_B,3.12,Customer Visit,Female,Night,4.504394710837376,Downtown,City Outskirts,Yes,Shared
2023-01-26 13:00:00,2023-01-26 13:30:00,Personal,Location_C,Location_A,20.5,Meeting,Male,Evening,6.959556952060722,Downtown,Downtown,No,Solo
2023-01-26 14:00:00,2023-01-26 14:30:00,Personal,Location_D,Location_B,1.49,Airport,Male,Morning,6.278147329117164,Suburbs,City Outskirts,Yes,Shared
2023-01-26 15:00:00,2023-01-26 15:30:00,Business,Location_A,Location_C,5.97,Meeting,Male,Afternoon,7.713212371572499,City Outskirts,Suburbs,Yes,Solo
2023-01-26 16:00:00,2023-01-26 16:30:00,Personal,Location_B,Location_C,13.8,Errand/Supplies,Male,Evening,6.240486319851409,Downtown,City Outskirts,No,Shared
2023-01-26 17:00:00,2023-01-26 17:30:00,Business,Location_D,Location_A,3.03,Errand/Supplies,Male,Night,1.4586722159979515,Downtown,Suburbs,Yes,Shared
2023-01-26 18:00:00,2023-01-26 18:30:00,Business,Location_A,Location_A,7.14,Errand/Supplies,Male,Evening,1.8946990551440686,Suburbs,Downtown,Yes,Shared
2023-01-26 19:00:00,2023-01-26 19:30:00,Personal,Location_D,Location_C,4.91,Errand/Supplies,Female,Evening,6.722781577943841,Suburbs,City Outskirts,No,Shared
2023-01-26 20:00:00,2023-01-26 20:30:00,Personal,Location_B,Location_B,2.27,Airport,Male,Evening,8.552597954081254,City Outskirts,City Outskirts,No,Solo
2023-01-26 21:00:00,2023-01-26 21:30:00,Business,Location_D,Location_D,23.62,Meal/Entertainment,Female,Morning,6.338340483961415,City Outskirts,City Outskirts,Yes,Shared
2023-01-26 22:00:00,2023-01-26 22:30:00,Personal,Location_C,Location_D,20.58,Meeting,Female,Night,1.0196856747165597,City Outskirts,Downtown,Yes,Solo
2023-01-26 23:00:00,2023-01-26 23:30:00,Personal,Location_D,Location_D,6.92,Errand/Supplies,Male,Morning,2.728559194874834,Suburbs,City Outskirts,Yes,Solo
2023-01-27 00:00:00,2023-01-27 00:30:00,Personal,Location_A,Location_D,9.79,Meeting,Female,Night,6.3960916397238945,Suburbs,City Outskirts,Yes,Shared
2023-01-27 01:00:00,2023-01-27 01:30:00,Business,Location_C,Location_B,12.71,Airport,Male,Night,8.883499362035451,City Outskirts,City Outskirts,No,Solo
2023-01-27 02:00:00,2023-01-27 02:30:00,Business,Location_B,Location_C,1.72,Meeting,Female,Afternoon,6.424482571456996,Downtown,Downtown,Yes,Solo
2023-01-27 03:00:00,2023-01-27 03:30:00,Business,Location_A,Location_D,13.16,Customer Visit,Female,Afternoon,1.1635214987936404,Suburbs,City Outskirts,Yes,Shared
2023-01-27 04:00:00,2023-01-27 04:30:00,Personal,Location_B,Location_B,9.08,Meeting,Female,Afternoon,9.639264631878973,City Outskirts,Suburbs,Yes,Solo
2023-01-27 05:00:00,2023-01-27 05:30:00,Personal,Location_C,Location_D,19.33,Errand/Supplies,Male,Night,6.991802083427438,Downtown,City Outskirts,No,Shared
2023-01-27 06:00:00,2023-01-27 06:30:00,Business,Location_D,Location_D,14.95,Meeting,Male,Morning,4.0110892523431465,Downtown,City Outskirts,Yes,Shared
2023-01-27 07:00:00,2023-01-27 07:30:00,Personal,Location_D,Location_C,21.85,Errand/Supplies,Female,Morning,8.22635741417038,City Outskirts,City Outskirts,No,Solo
2023-01-27 08:00:00,2023-01-27 08:30:00,Personal,Location_D,Location_D,18.2,Meal/Entertainment,Female,Afternoon,5.272402044410384,City Outskirts,Suburbs,Yes,Shared
2023-01-27 09:00:00,2023-01-27 09:30:00,Business,Location_A,Location_B,12.05,Errand/Supplies,Male,Night,5.970064436536142,Suburbs,City Outskirts,Yes,Shared
2023-01-27 10:00:00,2023-01-27 10:30:00,Business,Location_B,Location_C,20.02,Errand/Supplies,Male,Evening,5.436604600101492,City Outskirts,Downtown,Yes,Solo
2023-01-27 11:00:00,2023-01-27 11:30:00,Personal,Location_B,Location_B,1.31,Errand/Supplies,Male,Afternoon,9.019897400485133,Suburbs,Suburbs,No,Shared
2023-01-27 12:00:00,2023-01-27 12:30:00,Business,Location_C,Location_C,1.28,Customer Visit,Female,Evening,4.4304434470462954,City Outskirts,City Outskirts,Yes,Solo
2023-01-27 13:00:00,2023-01-27 13:30:00,Personal,Location_D,Location_B,14.54,Meeting,Female,Afternoon,9.127804373048239,City Outskirts,City Outskirts,No,Solo
2023-01-27 14:00:00,2023-01-27 14:30:00,Business,Location_A,Location_C,18.81,Errand/Supplies,Male,Evening,5.468002488764911,Suburbs,Downtown,No,Solo
2023-01-27 15:00:00,2023-01-27 15:30:00,Business,Location_D,Location_C,22.85,Meal/Entertainment,Female,Evening,4.465127992557335,Downtown,Suburbs,No,Solo
2023-01-27 16:00:00,2023-01-27 16:30:00,Business,Location_C,Location_B,4.39,Airport,Female,Morning,8.910461065525173,Suburbs,City Outskirts,No,Shared
2023-01-27 17:00:00,2023-01-27 17:30:00,Personal,Location_B,Location_D,1.72,Errand/Supplies,Male,Afternoon,4.9787551194297235,Suburbs,City Outskirts,Yes,Shared
2023-01-27 18:00:00,2023-01-27 18:30:00,Personal,Location_B,Location_D,2.04,Errand/Supplies,Female,Morning,1.7799306612964252,Downtown,City Outskirts,No,Solo
2023-01-27 19:00:00,2023-01-27 19:30:00,Business,Location_A,Location_C,21.6,Meeting,Female,Night,4.518951417905033,Downtown,Downtown,No,Solo
2023-01-27 20:00:00,2023-01-27 20:30:00,Personal,Location_D,Location_D,15.89,Meeting,Female,Night,1.347432313423073,Downtown,Suburbs,No,Solo
2023-01-27 21:00:00,2023-01-27 21:30:00,Personal,Location_B,Location_C,6.93,Meeting,Female,Afternoon,4.691893025802386,City Outskirts,Downtown,No,Shared
2023-01-27 22:00:00,2023-01-27 22:30:00,Business,Location_D,Location_B,8.97,Meeting,Female,Evening,3.7446017581836744,Downtown,Downtown,Yes,Solo
2023-01-27 23:00:00,2023-01-27 23:30:00,Business,Location_B,Location_A,14.96,Errand/Supplies,Female,Evening,2.364090117864377,Suburbs,City Outskirts,Yes,Solo
2023-01-28 00:00:00,2023-01-28 00:30:00,Business,Location_B,Location_D,17.97,Meal/Entertainment,Female,Morning,1.7635685969149373,Suburbs,Suburbs,Yes,Solo
2023-01-28 01:00:00,2023-01-28 01:30:00,Personal,Location_A,Location_D,9.24,Meeting,Female,Night,8.029654109327286,Suburbs,Downtown,No,Solo
2023-01-28 02:00:00,2023-01-28 02:30:00,Business,Location_A,Location_D,24.39,Errand/Supplies,Female,Evening,2.4886080922605287,Suburbs,City Outskirts,Yes,Shared
